2020-11-19 00:51:42,227.1025.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,228.1024.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,230.1023.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,231.1023.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,232.1022.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,233.1021.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,234.1021.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,235.1020.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,236.1019.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,237.1019.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,238.1018.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,239.1017.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,241.1016.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,242.1016.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,243.1015.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,244.1014.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,245.1014.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,246.1013.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,247.1012.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,248.1011.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,250.1011.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,250.1010.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,251.1009.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,252.1009.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,254.1008.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,255.1007.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,256.1006.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,257.1006.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,257.1005.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,258.1004.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,259.1003.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,260.1002.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,262.1001.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,263.1001.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,263.1000.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,264.999.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,265.999.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,266.998.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,267.997.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,268.996.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,270.996.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,270.995.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,271.994.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,272.994.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,273.993.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,274.992.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,275.991.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,276.991.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,277.990.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,278.989.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,279.989.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,280.988.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,281.987.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,283.986.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,283.986.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,284.985.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,285.984.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,286.984.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,287.983.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,288.982.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,290.981.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,290.981.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,291.980.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,292.979.687.None.None.Move.clicking – main.py
2020-11-19 00:51:42,293.979.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,294.979.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,295.978.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,296.977.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,298.976.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,298.976.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,300.975.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,301.974.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,302.974.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,303.973.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,305.972.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,306.971.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,308.971.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,309.970.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,311.969.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,312.969.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,313.968.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,315.967.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,317.967.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,319.966.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,321.965.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,324.964.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,326.964.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,329.963.688.None.None.Move.clicking – main.py
2020-11-19 00:51:42,330.963.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,332.962.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,336.962.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,343.961.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,480.960.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,487.959.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,493.959.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,495.958.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,499.957.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,502.957.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,506.956.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,508.955.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,511.954.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,513.954.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,516.953.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,519.952.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,520.952.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,521.952.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,523.951.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,525.950.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,527.949.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,529.949.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,531.948.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,533.947.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,535.947.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,537.946.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,539.945.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,541.944.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,543.944.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,545.943.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,547.942.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,549.942.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,551.941.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,553.940.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,555.939.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,557.939.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,559.938.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,562.937.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,564.937.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,566.936.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,569.935.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,571.935.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,575.934.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,579.933.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,584.932.689.None.None.Move.clicking – main.py
2020-11-19 00:51:42,591.932.689.None.None.Move.clicking – main.py
2020-11-19 01:02:26,430.1149.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,432.1149.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,434.1148.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,437.1148.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,438.1147.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,440.1146.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,442.1146.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,444.1145.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,445.1144.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,446.1143.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,448.1143.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,449.1142.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,451.1141.731.None.None.Move.clicking – main.py
2020-11-19 01:02:26,452.1141.731.None.None.Move.clicking – main.py
